Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Xandin Careca,2021-03-13 01:00:21,00:00:07,Autoplayed: user action: None; ,Bordertown: Temporada 1: A casa de bonecas - Parte 3 (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,00:00:17,BR (Brazil)
Xandin Careca,2021-03-13 00:04:04,00:54:15,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A casa de bonecas - Parte 2 (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:53,00:54:53,BR (Brazil)
Xandin Careca,2021-03-13 00:03:48,00:00:09,Autoplayed: user action: None; ,Temporada 1 (Trailer): The One,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Xandin Careca,2021-03-10 23:09:49,00:00:05,Autoplayed: user action: None; ,Bordertown: Temporada 2 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2021-03-10 23:03:17,00:00:02,Autoplayed: user action: None; ,Bordertown: Temporada 1: A casa de bonecas - Parte 2 (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Xandin Careca,2021-03-10 22:06:22,00:56:46,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A casa de bonecas - Parte 1 (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:46,00:56:46,BR (Brazil)
Xandin Careca,2021-03-10 21:58:01,00:00:08,Autoplayed: user action: None; ,Sherlock: Series 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Xandin Careca,2021-03-10 21:56:50,00:01:02,Autoplayed: user action: None; ,Twilight_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:02,Not latest view,BR (Brazil)
Xandin Careca,2021-03-10 21:55:31,00:00:51,Autoplayed: user action: None; ,Temporada 1 (Teaser): Emily em Paris,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Xandin Careca,2021-03-10 21:54:30,00:00:43,Autoplayed: user action: None; ,Trailer: Malcolm & Marie,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:43,00:00:43,BR (Brazil)
Xandin Careca,2021-03-10 21:53:17,00:00:29,Autoplayed: user action: None; ,M-8: Quando a morte socorre a vida_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:29,00:00:29,BR (Brazil)
Xandin Careca,2021-03-10 21:52:55,00:00:15,Autoplayed: user action: None; ,Don Oscar (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Xandin Careca,2021-03-10 21:52:15,00:00:34,Autoplayed: user action: None; ,Obsessed_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:34,00:00:34,BR (Brazil)
Xandin Careca,2021-03-10 21:51:56,00:00:09,Autoplayed: user action: None; ,Trailer: A Sentinela,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Xandin Careca,2021-03-10 21:51:20,00:00:32,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_VILLAIN,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:32,00:00:32,BR (Brazil)
Xandin Careca,2021-03-10 21:48:48,00:02:14,Autoplayed: user action: None; ,Trailer: Moxie: Quando as Garotas Vão à Luta,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:14,00:02:14,BR (Brazil)
Xandin Careca,2021-03-10 21:46:47,00:01:55,Autoplayed: user action: None; ,Trailer: Por Trás de Seus Olhos,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:55,Not latest view,BR (Brazil)
Xandin Careca,2021-03-10 21:46:21,00:00:07,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2021-03-10 21:45:43,00:00:02,Autoplayed: user action: None; ,The Good Place: Temporada 2: Minha melhor versão (Episódio 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Xandin Careca,2021-03-08 00:01:27,00:00:04,Autoplayed: user action: None; ,Pelé VCEE Clip 2 (Character Intro),HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-03-08 00:01:19,00:00:01,Autoplayed: user action: None; ,Nova York Contra a Máfia: Minissérie: Máfia no controle (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Xandin Careca,2021-03-07 23:58:53,00:02:22,Autoplayed: user action: None; ,Trailer: Nova York Contra a Máfia,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:22,00:02:22,BR (Brazil)
Xandin Careca,2021-03-07 23:56:47,00:01:37,Autoplayed: user action: None; ,Trailer: O Estripador,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:37,00:01:37,BR (Brazil)
Xandin Careca,2021-03-07 23:55:52,00:00:51,Autoplayed: user action: None; ,Trailer: O Falsificador Mórmon,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Xandin Careca,2021-03-07 23:54:37,00:00:56,Autoplayed: user action: None; ,MOXIE_CLIP_VILLAIN,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:56,00:00:56,BR (Brazil)
Xandin Careca,2021-03-07 23:52:36,00:01:56,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_PLOT,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:56,Not latest view,BR (Brazil)
Xandin Careca,2021-03-07 23:52:08,00:00:25,Autoplayed: user action: None; ,Temporada 1 (Trailer): Ginny e Georgia,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:25,00:00:25,BR (Brazil)
Xandin Careca,2021-02-28 21:36:52,00:22:40,,Night Stalker: Tortura e Terror: Minissérie: Quem será o próximo? (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:22:45,00:22:45,BR (Brazil)
Xandin Careca,2021-02-28 20:46:39,00:46:56,,Night Stalker: Tortura e Terror: Minissérie: Força maligna (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:56,00:46:56,BR (Brazil)
Xandin Careca,2021-02-28 20:45:21,00:01:16,Autoplayed: user action: None; ,Trailer: Night Stalker: Tortura e Terror,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:16,00:01:16,BR (Brazil)
Xandin Careca,2021-02-28 20:43:21,00:01:53,Autoplayed: user action: None; ,Temporada 1 (Trailer): Amor e Anarquia,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:53,00:01:53,BR (Brazil)
Xandin Careca,2021-02-28 20:42:56,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): La Révolution,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-28 20:42:29,00:00:01,Autoplayed: user action: None; ,Buster's Mal Heart,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Xandin Careca,2021-02-28 20:39:56,00:01:53,Autoplayed: user action: None; ,Ninguém Tá Olhando: Temporada 1 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:53,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:25:37,00:00:05,Autoplayed: user action: None; ,Billions: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2021-02-27 20:24:52,00:00:04,Autoplayed: user action: None; ,The Twilight Saga: Breaking Dawn: Part 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-27 20:24:27,00:00:04,Autoplayed: user action: None; ,O Date Perfeito (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-27 20:22:38,00:00:05,Autoplayed: user action: None; ,Marcella (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Xandin Careca,2021-02-27 20:22:35,00:00:01,Autoplayed: user action: None; ,Ninguém Tá Olhando: Temporada 1: Eita! (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Xandin Careca,2021-02-27 20:21:08,00:00:04,Autoplayed: user action: None; ,Grace and Frankie: Temporada 5 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-27 20:20:58,00:00:04,Autoplayed: user action: None; ,Direct Lift 2: Pai Em Dobro,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-27 20:20:25,00:00:18,Autoplayed: user action: None; ,AIB Hook 1,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:18,00:00:18,BR (Brazil)
Xandin Careca,2021-02-27 20:19:13,00:01:09,Autoplayed: user action: None; ,Temporada 1 (Trailer): Tribes of Europa,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:09,00:01:09,BR (Brazil)
Xandin Careca,2021-02-27 20:18:20,00:00:51,Autoplayed: user action: None; ,Trailer: A Incrível História da Ilha das Rosas,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Xandin Careca,2021-02-27 20:18:13,00:00:05,Autoplayed: user action: None; ,Community: Season 1_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:18:01,00:00:06,Autoplayed: user action: None; ,The Perks of Being a Wallflower_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:17:54,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): O Preço da Perfeição,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-27 20:17:30,00:00:19,Autoplayed: user action: None; ,PIECESOFAWOMAN_CLIP_PLOT,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:16:09,00:00:53,Autoplayed: user action: None; ,The Sinner: Temporada 3 - Jamie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:53,00:00:53,BR (Brazil)
Xandin Careca,2021-02-27 20:13:52,00:00:20,Autoplayed: user action: None; ,Tim Maia_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:20,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:13:17,00:00:26,Autoplayed: user action: None; ,KIDCOSMIC_S1_CLIP_SUPPORTINGCHARACTER,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:26,00:00:26,BR (Brazil)
Xandin Careca,2021-02-27 20:12:32,00:00:37,Autoplayed: user action: None; ,Sankofa - A África Que Te Habita: Season 1_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:37,00:00:37,BR (Brazil)
Xandin Careca,2021-02-27 20:10:02,00:02:16,Autoplayed: user action: None; ,Minissérie (Trailer): Nada Ortodoxa,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:16,00:02:16,BR (Brazil)
Xandin Careca,2021-02-27 20:09:36,00:00:11,Autoplayed: user action: None; ,Laerte-se (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Xandin Careca,2021-02-27 20:09:25,00:00:07,Autoplayed: user action: None; ,Filmes que Marcam Época: Temporada 1 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Xandin Careca,2021-02-27 20:08:13,00:00:45,Autoplayed: user action: None; ,Reflexões de um Liquidificador_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:45,00:00:45,BR (Brazil)
Xandin Careca,2021-02-27 20:06:57,00:00:06,Autoplayed: user action: None; ,Blindspot: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Xandin Careca,2021-02-27 20:05:20,00:00:05,Autoplayed: user action: None; ,Tim Maia_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2021-02-27 20:04:07,00:00:19,Autoplayed: user action: None; ,Crashing (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,00:00:19,BR (Brazil)
Xandin Careca,2021-02-27 20:03:27,00:00:12,Autoplayed: user action: None; ,Trailer 1: Para todos os garotos: P.S. ainda amo você,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Xandin Careca,2021-02-27 20:02:49,00:00:07,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2021-02-26 23:59:24,01:33:33,Autoplayed: user action: Unspecified; ,Buster's Mal Heart,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:33:33,Not latest view,BR (Brazil)
Xandin Careca,2021-02-26 23:58:14,00:00:22,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:22,00:00:22,BR (Brazil)
Xandin Careca,2021-02-26 23:57:00,00:01:00,Autoplayed: user action: None; ,Temporada 4 (Trailer): Dix pour cent,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:00,00:01:00,BR (Brazil)
Xandin Careca,2021-02-26 23:56:05,00:00:52,Autoplayed: user action: None; ,Kiss Me First: Temporada 1 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:52,00:00:52,BR (Brazil)
Xandin Careca,2021-02-26 23:55:03,00:00:59,Autoplayed: user action: None; ,Paranoid (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:59,Not latest view,BR (Brazil)
Xandin Careca,2021-02-26 23:54:36,00:00:24,Autoplayed: user action: None; ,Dilema: Parte 1 (Trailer 3),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Xandin Careca,2021-02-26 23:53:47,00:00:45,Autoplayed: user action: None; ,La Trêve: Temporada 2 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:45,00:00:45,BR (Brazil)
Xandin Careca,2021-02-26 23:51:39,00:02:04,Autoplayed: user action: None; ,Bloodline (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:04,00:02:04,BR (Brazil)
Xandin Careca,2021-02-26 23:51:31,00:00:05,Autoplayed: user action: None; ,Labirinto Verde: Temporada 1 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2021-02-26 23:51:18,00:00:07,Autoplayed: user action: None; ,MINDHUNTER: Temporada 2 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2021-02-26 23:51:00,00:00:02,Autoplayed: user action: None; ,A Escavação,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Xandin Careca,2021-02-26 23:50:36,00:00:13,Autoplayed: user action: None; ,Dirk Gently's Holistic Detective Agency (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Xandin Careca,2021-02-26 23:48:50,00:01:41,Autoplayed: user action: None; ,Temporada 2 (Trailer): Como vender drogas online (rápido),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:41,00:01:41,BR (Brazil)
Xandin Careca,2021-02-26 23:48:25,00:00:05,Autoplayed: user action: None; ,Trailer: Era uma vez um sonho,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2021-02-26 23:45:58,00:00:41,Autoplayed: user action: None; ,FIREFLYLANE_S1_CLIP_PLOT,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:41,Not latest view,BR (Brazil)
Xandin Careca,2021-02-24 21:32:39,01:52:59,Autoplayed: user action: Unspecified; ,Eu Me Importo,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:52:59,01:52:59,BR (Brazil)
Xandin Careca,2021-02-24 21:30:20,00:02:12,Autoplayed: user action: None; ,Trailer: Eu Me Importo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:12,00:02:12,BR (Brazil)
Xandin Careca,2021-02-15 17:09:50,00:01:15,Autoplayed: user action: None; ,Trailer: Partida Fria,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:16,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 17:09:30,00:00:09,Autoplayed: user action: None; ,Trailer: Partida Fria,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 17:09:11,00:00:15,Autoplayed: user action: None; ,Trailer: Era uma vez um sonho,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 17:07:56,00:00:45,Autoplayed: user action: None; ,Teaser: Ponto Vermelho,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:45,00:00:45,BR (Brazil)
Xandin Careca,2021-02-15 17:07:14,00:00:04,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-15 16:55:12,00:00:07,Autoplayed: user action: None; ,The Ranch (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Xandin Careca,2021-02-15 16:53:47,00:01:11,Autoplayed: user action: None; ,Temporada 1 (Clipe 4): Outer Banks,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:11,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 16:53:22,00:00:07,Autoplayed: user action: None; ,Trailer: Relatos do Mundo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 16:52:15,00:01:04,Autoplayed: user action: None; ,Trailer: Relatos do Mundo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:04,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 16:51:48,00:00:20,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:20,Not latest view,BR (Brazil)
Xandin Careca,2021-02-15 16:51:34,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Expresso do Amanhã,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-15 16:51:13,00:00:04,Autoplayed: user action: None; ,Frontera verde: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2021-02-15 16:50:53,00:00:16,Autoplayed: user action: None; ,O Sucessor: Temporada 2 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:16,00:00:16,BR (Brazil)
Xandin Careca,2021-02-15 16:50:42,00:00:07,Autoplayed: user action: None; ,Temporada 4 (Trailer): Big Mouth,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Xandin Careca,2021-02-13 23:37:34,00:00:05,Autoplayed: user action: None; ,As Aventuras de Poliana: Season 1_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2021-02-13 23:36:44,00:00:41,Autoplayed: user action: None; ,FIREFLYLANE_S1_CLIP_PLOT,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:41,Not latest view,BR (Brazil)
Xandin Careca,2021-02-13 23:36:34,00:00:04,Autoplayed: user action: None; ,Trailer: Relatos do Mundo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Xandin Careca,2021-02-13 23:33:39,00:01:20,Autoplayed: user action: None; ,Trailer: Amor²,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:20,00:01:20,BR (Brazil)
Xandin Careca,2021-02-13 21:44:40,01:47:40,Autoplayed: user action: Unspecified; ,Para todos os garotos: Agora e para sempre,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:47:47,01:47:47,BR (Brazil)
Xandin Careca,2021-02-13 20:46:23,00:26:13,,Big Mouth: Temporada 4: O que você vai fazer? (Episódio 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:26:48,00:26:48,BR (Brazil)
Xandin Careca,2021-02-13 20:21:15,00:25:06,,Big Mouth: Temporada 4: Casa mal-assombrada (Episódio 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:40,00:25:40,BR (Brazil)
Xandin Careca,2021-02-13 19:55:30,00:24:41,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: O funeral (Episódio 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:12,00:25:12,BR (Brazil)
Xandin Careca,2021-02-13 19:54:50,00:00:03,Autoplayed: user action: None; ,Cells at Work!: Cells At Work!: Pneumococos (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,BR (Brazil)
Xandin Careca,2021-02-13 19:54:14,00:00:26,Autoplayed: user action: None; ,Parasyte: The Maxim: Temporada 1: A metamorfose (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:26,00:00:26,BR (Brazil)
Xandin Careca,2021-02-12 22:03:08,00:01:16,Autoplayed: user action: None; ,Vidrados: Temporada 1 (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:16,Not latest view,BR (Brazil)
Xandin Careca,2021-02-12 22:00:59,00:02:06,Autoplayed: user action: None; ,Trailer: O Tigre Branco,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:06,00:02:06,BR (Brazil)
Xandin Careca,2021-02-12 21:58:53,00:01:51,Autoplayed: user action: None; ,Trailer: Cena do Crime – Mistério e Morte no Hotel Cecil,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:51,Not latest view,BR (Brazil)
Xandin Careca,2021-02-12 21:32:51,00:25:15,,"Big Mouth: Temporada 4: Quatro histórias, várias mãos (Episódio 7)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:47,00:25:47,BR (Brazil)
Xandin Careca,2021-02-12 21:07:42,00:24:46,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: Um novo Nick (Episódio 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:24:46,00:24:46,BR (Brazil)
Xandin Careca,2021-02-12 01:33:05,00:00:03,Autoplayed: user action: None; ,Big Mouth: Temporada 4: Um novo Nick (Episódio 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Xandin Careca,2021-02-12 01:07:27,00:25:36,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: Onze de setembro (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:26:08,00:26:08,BR (Brazil)
Xandin Careca,2021-02-12 00:42:15,00:24:50,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: Garotas da lanchonete (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:22,00:25:22,BR (Brazil)
Xandin Careca,2021-02-12 00:16:47,00:25:26,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: Tudo culpa do cocô (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:53,00:25:53,BR (Brazil)
Xandin Careca,2021-02-11 23:59:50,00:16:52,,Big Mouth: Temporada 4: Menstruação interminável (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:24:59,00:24:59,BR (Brazil)
Xandin Careca,2021-02-11 22:46:53,00:09:38,Autoplayed: user action: Unspecified; ,Big Mouth: Temporada 4: Menstruação interminável (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:08:08,Not latest view,BR (Brazil)
Xandin Careca,2021-02-10 23:14:22,01:50:12,Autoplayed: user action: Unspecified; ,A Escavação,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:48:16,Not latest view,BR (Brazil)
Xandin Careca,2021-02-10 23:13:25,00:00:31,Autoplayed: user action: None; ,Temporada 1 (Trailer): La Révolution,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:31,Not latest view,BR (Brazil)
Xandin Careca,2021-02-10 23:13:16,00:00:05,Autoplayed: user action: None; ,Trailer: A Escavação,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2021-02-10 23:12:40,00:00:06,Autoplayed: user action: None; ,The Theory of Everything_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
